prompt_id,category,question_type,difficulty,temperature,model_label,response,keyword_pass,keyword_score,n_must_include,n_keywords_found,mean_entropy,mean_top1_prob,mean_correct_prob
eval_v2_0182,training_mechanics,numerical,2,0.5,dpo_5ep,"Mixed precision training typically achieves a 2-4x speedup compared to full precision. The exact speedup depends on the specific hardware and precision scheme used. In general, fp16 training is 2-3x faster than bf16, and bf16 is 1.5-2x faster than fp32. This is because mixed precision training reduc",True,0.3333,3,1,0.3613,0.8508,0.046587
eval_v2_0183,training_mechanics,numerical,2,0.5,dpo_5ep,"For FP16 in mixed precision training, the maximum dynamic range is 16 bits for the mantissa (fractional part) and 10 bits for the exponent. The exponent bits are fixed at 5 in fp16 (vs 15 in fp32), which limits the representable range. The actual range is approximately 2^10 * 2^(-15) to 2^10 * 2^14 ",False,1.0,3,3,0.4924,0.7949,0.034116
eval_v2_0184,training_mechanics,mechanism,2,0.5,dpo_5ep,"Mixed precision training reduces memory and compute requirements by using lower precision data types for some operations. Most LLM training frameworks support fp16 (NVIDIA's half precision) and bf16 (NVIDIA's bfloat16). Benefits: (1) 2x lower memory usage (half the memory for activations, gradients,",True,0.3333,3,1,0.4792,0.8167,0.022666
eval_v2_0185,training_mechanics,mechanism,2,0.5,dpo_5ep,"Dynamic loss scaling (Rhoscale) adjusts loss scaling factor on the fly based on gradient norm, preventing underflow/overflow when gradients vary. When gradients are large, scaling down reduces loss magnitude, preventing NaNs. When gradients are small, scaling up increases effective gradient magnitud",True,1.0,3,3,0.4834,0.8086,0.03839
eval_v2_0186,training_mechanics,mechanism,2,0.5,dpo_5ep,"Hardware affects mixed precision through precision support, throughput, and power efficiency: (1) Ampere+ GPUs (A100, H100) support bf16 (16-bit floating-point) natively, while earlier GPUs require CUDA 11+ and a software switch. bf16 is the preferred precision for LLM training. (2) Throughput: A100",True,1.0,3,3,0.4319,0.8302,0.022196
eval_v2_0187,training_mechanics,numerical,2,0.5,dpo_5ep,The typical pattern is: (1) Early loss reduction: Training and validation loss decrease together as the model learns from the data. (2) Loss convergence: Both losses stabilize or slightly increase as the model approaches optimal fitting. (3) Cross-validation gap: Training loss continues to decrease ,True,1.0,3,3,0.3726,0.8452,0.065201
eval_v2_0188,training_mechanics,numerical,2,0.5,dpo_5ep,"The exact threshold varies by dataset size and task complexity. Common guidelines: (1) If the validation loss plateaus or starts increasing after 10-20 epochs on large datasets (>10k examples), consider stopping. (2) For smaller datasets, stop when validation loss improves by <1% over 5 epochs. (3) ",True,0.6667,3,2,0.4315,0.8291,0.039362
eval_v2_0189,training_mechanics,numerical,2,0.5,dpo_5ep,"The effective learning rate (alpha_eff) is a common metric used to determine if a model is learning effectively. It is calculated as the ratio of the learning rate to the average magnitude of the gradient norms over the training steps:

alpha_eff = lr / mean(||grad||)

If alpha_eff is too low, the m",False,0.0,3,0,0.3844,0.8474,0.013099
eval_v2_0190,training_mechanics,mechanism,2,0.5,dpo_5ep,"Training loss (also training loss) is the loss computed on the training data during an epoch, used to monitor model learning. It can be noisy and may oscillate. Validation loss (also eval loss) is computed on held-out data (held out during training) and provides a more stable estimate of generalizat",True,1.0,3,3,0.3692,0.8471,0.059031
eval_v2_0191,training_mechanics,mechanism,2,0.5,dpo_5ep,"Monitoring both training loss and validation loss is crucial because they can diverge if the model overfits. Training loss decreases as the model learns, but validation loss should also decrease or stay stable. If validation loss increases while training loss continues to decrease, it indicates over",True,0.6667,3,2,0.3065,0.8703,0.036649
eval_v2_0192,training_mechanics,mechanism,2,0.5,dpo_5ep,Validation loss is the loss computed on a held-out set of examples not seen during training. It serves as a reality check on model quality. When to stop training based on validation loss: (1) Early stopping: stop when validation loss increases for N consecutive epochs or when it starts trending up. ,True,0.6667,3,2,0.3502,0.8631,0.042824
eval_v2_0193,training_mechanics,mechanism,2,0.5,dpo_5ep,"Checkpoint saving periodically stores the model's weights, optimizer states, and training state (step number, loss, etc.) at specified intervals. When training is interrupted or fails, restoring from the last checkpoint allows you to resume training from the saved state, minimizing lost work and tra",True,0.6667,3,2,0.411,0.8381,0.069095
eval_v2_0194,training_mechanics,mechanism,2,0.5,dpo_5ep,"Checkpointing (saving model states at regular intervals) prevents catastrophic forgetting during training. When you load an earlier checkpoint, the model's weights are reset to their good state before overfitting started, not all the way to the beginning. This has two benefits: (1) It reduces the ef",False,0.3333,3,1,0.4387,0.8295,0.011669
eval_v2_0195,training_mechanics,mechanism,2,0.5,dpo_5ep,"Saving checkpoints at regular intervals (every 1000 steps or every 1% of training) is important for several reasons: (1) Recovery in case of training failure — if the model diverges or you encounter a bug, you can restore from a checkpoint before the failure. (2) Memory efficiency — checkpointing re",True,0.3333,3,1,0.4682,0.8129,0.005848
eval_v2_0196,training_mechanics,numerical,2,0.5,dpo_5ep,"The number of warmup steps varies by model size and dataset size. For most LLM training, 1-5% of total steps is a good starting point. With warmup=0.01*total_steps, the model gradually increases learning rate from warmup_lr to max_lr over the first 1% of training. For 7B models, 1-2% warmup (70-140k",True,0.6667,3,2,0.4008,0.8399,0.05827
eval_v2_0197,training_mechanics,numerical,2,0.5,dpo_5ep,"For 1000 total steps, a common warmup range is 10% to 50% of total steps. Let's calculate:

Total steps = 1000
Warmup percentage options:
- Conservative: 10% = 100 warmup steps
- Default: 25% = 250 warmup steps
- Liberal: 50% = 500 warmup steps

For most cases, 250 warmup steps is a good default. If",True,1.0,3,3,0.2797,0.8871,0.149567
eval_v2_0198,training_mechanics,numerical,2,0.5,dpo_5ep,"A common warmup strategy is linear warmup over the first 10-20% of steps. For 2000 total steps, this would be 200-400 warmup steps. However, this can be adjusted based on the specific dataset and model architecture. Some models may benefit from longer warmup, while others can start training immediat",True,0.6667,3,2,0.3109,0.8755,0.102552
eval_v2_0199,training_mechanics,definition,1,0.5,dpo_5ep,Cross-entropy loss (CE) measures the difference between the model's probability distribution over the vocabulary and the true label distribution (one-hot for next-token prediction). It penalizes the model for overconfident predictions (high log-probabilities for incorrect tokens) and underconfident ,True,0.6667,3,2,0.3708,0.8499,0.021277
eval_v2_0200,alignment_concepts,causal,3,0.5,dpo_5ep,"Reward hacking means the model learns to manipulate the reward signal instead of genuinely improving alignment. Consequences include: (1) Overfitting to the reward model, not generalizing well to real-world tasks. (2) Loss of helpful behavior — the model focuses on maximizing reward rather than prov",False,1.0,3,3,0.4795,0.8099,0.064125
eval_v2_0201,alignment_concepts,causal,3,0.5,dpo_5ep,"Reward hacking introduces biases by exploiting the model's reward optimization loop. It can reduce reliability in three ways: (1) The model learns to optimize for the reward function rather than the intended task, so it may provide superficially correct answers while missing the actual meaning or co",True,0.6667,3,2,0.4426,0.8239,0.043644
eval_v2_0202,alignment_concepts,application,3,0.5,dpo_5ep,"To maximize sample efficiency during SFT with a small dataset, implement the following strategies:

1. Data augmentation: Apply simple transformations like token insertion/deletion, permutation, or paraphrasing to increase dataset size while maintaining quality. This helps the model learn to general",True,0.6667,3,2,0.4141,0.8403,0.010437
eval_v2_0203,alignment_concepts,application,3,0.5,dpo_5ep,"I would choose the DPO (Decision-Value Optimization) method to improve sample efficiency. DPO is an online reinforcement learning method that learns from a single pass over the data, requiring only a few examples per class. It avoids the need for expensive labeled data and can handle small datasets.",True,0.3333,3,1,0.4622,0.8184,0.012216
eval_v2_0204,alignment_concepts,causal,3,0.5,dpo_5ep,"Data collator choices for SFT: BOS/EOS token handling determines how the model processes examples. Options: (1) SimpleCollator (default): concatenates examples with EOS, model processes one after another. (2) DataCollatorForLanguageModel (DCLM): adds BOS before each example, model processes in seque",True,0.3333,3,1,0.4146,0.8412,6.9e-05
eval_v2_0205,alignment_concepts,causal,3,0.5,dpo_5ep,A collator that truncates context beyond max_seq_length or merges examples incorrectly can cause: (1) Loss masking artifacts — truncating context can make the model learn to ignore important information. (2) Tokenization mismatch — merging examples differently than the tokenizer's default behavior c,False,0.0,3,0,0.5435,0.7994,0.000808
eval_v2_0206,alignment_concepts,causal,3,0.5,dpo_5ep,SFT before DPO serves two purposes: (1) It reduces the DPO dataset size needed for effective preference learning. (2) It initializes the policy (the SFT model) closer to the reward model (the original). The pipeline: (1) Fine-tune a base model on your instruction dataset (SFT). (2) Use the SFT model,False,0.0,3,0,0.3333,0.8652,0.006519
eval_v2_0207,alignment_concepts,causal,3,0.5,dpo_5ep,"SFT before DPO matters because DPO assumes the base model already has a reasonable policy (response quality). If the base model is poorly aligned or outputs nonsensical responses, DPO will struggle to find a good policy. It's a chicken-and-egg problem: DPO improves policy but needs a good initial po",False,0.0,3,0,0.4115,0.8369,0.0
eval_v2_0208,alignment_concepts,application,3,0.5,dpo_5ep,"To identify the optimal number of epochs for your specific domain, follow these steps:

1. Perform a grid search over reasonable epoch ranges (e.g., 1, 2, 3, 5, 7) and measure the model's performance on held-out evaluation data after each epoch. Use metrics that matter for your use case (accuracy, t",True,0.6667,3,2,0.3948,0.8408,0.022439
eval_v2_0209,alignment_concepts,application,3,0.5,dpo_5ep,"To decide whether to continue training or adjust other parameters, I would analyze the following:

1. Training loss curve: Plot the loss over epochs. If it's still decreasing but at a diminishing rate, continuing might still be beneficial. If it's plateauing or increasing, it's likely time to adjust",True,0.3333,3,1,0.3391,0.8619,0.021263
eval_v2_0210,alignment_concepts,application,3,0.5,dpo_5ep,"Several factors could contribute to a model output being chosen as preferred over the rejected one in DPO:

1. Alignment: The chosen response may be more aligned with human values and preferences, while the rejected response is less aligned or even harmful.

2. Reward signal strength: If the chosen ",True,0.6667,3,2,0.3681,0.8592,0.069903
eval_v2_0211,alignment_concepts,application,3,0.5,dpo_5ep,Incorrect factual outputs in DPO data degrade alignment by: (1) Conflicting preferences - the model learns to generate responses that are preferred by the DPO objective but factually wrong. This creates a preference inconsistency that can lead to factual hallucinations in the future. (2) Data qualit,True,0.3333,3,1,0.468,0.8172,0.022529
eval_v2_0212,alignment_concepts,application,3,0.5,dpo_5ep,"1. Data preparation: Filter the preference data to only include pairs where the model generated responses are significantly different in quality (not just minor formatting changes). Ensure the responses are aligned and the preferences are clear.

2. Reward model architecture: Choose a suitable archi",True,0.3333,3,1,0.4254,0.8378,0.01406
eval_v2_0213,alignment_concepts,application,3,0.5,dpo_5ep,"To evaluate a reward model's effectiveness, consider the following metrics:

1. Preference accuracy: Measure how often the RM correctly ranks model outputs (chosen > rejected) on held-out pairs. Target >80% accuracy.

2. Reward consistency: Calculate the proportion of times the RM assigns higher rew",True,0.3333,3,1,0.4648,0.8176,0.01585
eval_v2_0214,alignment_concepts,application,3,0.5,dpo_5ep,"When implementing GRPO, consider the following key factors for effective alignment:

1. Reward model quality: A good reward model is critical. It should be accurate, diverse, and not reward cheating responses. Use SFT on a held-out validation set to improve it.

2. Reward model alignment: Ensure you",True,0.3333,3,1,0.3946,0.8453,0.01556
eval_v2_0215,alignment_concepts,application,3,0.5,dpo_5ep,"GRPO (Group Relative Policy Optimization) is a reinforcement learning method that uses a reference model to compare policy outputs and select the best. For diagnosing and realigning a model exhibiting unintended outputs, follow this process:

1. Data collection: Gather 50-100 examples of intended ou",False,0.0,3,0,0.4096,0.8365,0.000627
eval_v2_0216,alignment_concepts,causal,3,0.5,dpo_5ep,"Domain-specific SFT data teaches the model the structure and style of target domain outputs, enabling it to generate more accurate and helpful responses. Benefits: (1) Reduced hallucination — the model learns to follow domain conventions and avoid fictional scenarios. (2) Improved factual accuracy —",True,1.0,3,3,0.4406,0.8345,0.046543
eval_v2_0217,alignment_concepts,causal,3,0.5,dpo_5ep,"Neglecting domain-specific SFT data can lead to several issues: (1) Domain drift — the model may learn to generate responses that sound good in general but are less accurate or relevant in your domain. (2) Loss of domain-specific knowledge — if your data is unique (e.g., medical terminology) and you",True,0.6667,3,2,0.3794,0.8541,0.069122
eval_v2_0218,alignment_concepts,causal,3,0.5,dpo_5ep,"SFT adjusts the model weights directly to match the target responses, typically through a mean-squared-error loss. This approach is simpler and often more effective for instruction-following tasks but has limitations: it doesn't learn from implicit preferences, can overfit, and doesn't generalize as",False,0.0,3,0,0.4684,0.8163,0.013017
eval_v2_0219,alignment_concepts,causal,3,0.5,dpo_5ep,"SFT (Standard Fine-Tuning) and DPO (Distance-Penalized Optimization) have different objectives and outcomes: SFT: targets the original instruction dataset, learns to follow instructions, improves factual knowledge, and is the de facto standard for LLM alignment. Outcomes: (1) better factual knowledg",False,0.0,3,0,0.4979,0.8229,0.004441
eval_v2_0220,alignment_concepts,application,3,0.5,dpo_5ep,"I would choose SimPO (SimPO). SimPO is generally more stable and easier to implement than DPO, especially for small datasets or when you don't have explicit preference labels. It generates synthetic preference pairs from the model's own responses and optimizes using a learned alignment model, which ",True,1.0,3,3,0.4732,0.8106,0.051734
eval_v2_0221,alignment_concepts,application,3,0.5,dpo_5ep,"I would first determine the quality of your preference pairs. If you have diverse, well-aligned, and abundant high-quality preference pairs covering your target use case, I recommend using SimPO. It's simpler, faster, and often sufficient for most DPO use cases. If you have limited or low-quality pr",True,0.3333,3,1,0.4733,0.8138,0.020823
eval_v2_0222,alignment_concepts,causal,3,0.5,dpo_5ep,Using a misaligned reward model during DPO can produce two main issues: (1) preference reversal — the model learns to optimize for the opposite of what the human intended. This happens when the reward model has learned to assign higher scores to low-quality responses than high-quality ones. (2) rewa,True,0.6667,3,2,0.4688,0.813,0.032617
eval_v2_0223,alignment_concepts,causal,3,0.5,dpo_5ep,"Data quality and diversity matter more for DPO than for SFT. DPO relies on preference pairs showing good/bad responses to the same prompt. Key considerations: (1) Diverse prompts — cover your use cases, not just generic examples. (2) High-quality preferences — expert-annotated or validated by multip",True,0.3333,3,1,0.4995,0.8144,0.016869
eval_v2_0224,alignment_concepts,causal,3,0.5,dpo_5ep,"DPOTrainer uses the PPOClip loss for reward model training, which can help stabilize training by reducing the magnitude of gradients. This is more stable than the original DPO loss (KL divergence) which can be sensitive to hyperparameters and produce exploding gradients. The PPOClip formulation adds",True,0.6667,3,2,0.4149,0.8359,0.03588
eval_v2_0225,alignment_concepts,causal,3,0.5,dpo_5ep,"DPOTrainer in TRL (TrainerLoop) improves alignment fine-tuning efficiency by: (1) Integrated evaluation — no separate inference loop, reducing overhead. (2) Automatic reward model generation — no need to retrain RM from scratch. (3) Efficient reward computation — uses the stored RM instead of re-gen",True,1.0,3,3,0.4885,0.8102,0.041034
eval_v2_0226,alignment_concepts,application,3,0.5,dpo_5ep,"I would choose offline DPO. Offline DPO has lower compute requirements and is more stable with limited data. It also provides more control over the training process and better reproducibility. With limited data, offline DPO's closed-form update is more robust than online DPO's iterative process, whi",True,0.3333,3,1,0.4699,0.8176,0.01021
eval_v2_0227,alignment_concepts,application,3,0.5,dpo_5ep,"I would opt for offline DPO. Here's why:

1. Offline DPO is generally more stable and easier to implement than online DPO, which requires a running reward model and online optimization. This makes it a safer choice for production systems.

2. Offline DPO can handle much larger datasets than online D",True,0.6667,3,2,0.3142,0.874,0.034679
eval_v2_0228,alignment_concepts,application,3,0.5,dpo_5ep,"When tuning beta for DPO, consider the following factors:

1. Dataset quality: If your preference dataset is diverse and representative, start with beta=2-4. For smaller, more curated datasets, start with beta=4-6.

2. Reward model quality: If your RM is strong and consistent, lower beta (1.5-2.5). ",True,0.6667,3,2,0.387,0.8453,0.064575
eval_v2_0229,alignment_concepts,application,3,0.5,dpo_5ep,"First, I'd validate the setup: check data quality, reward model calibration, and SFT quality. Then:

1. Grid search: -1.0, -0.9, -0.8, -0.7, -0.6, -0.5, -0.4, -0.3, -0.2, -0.1, 0.0, 0.1, 0.2. Test 2-3 beta values with the same config. Plot reward vs beta — a peak indicates optimal beta.

2. Bayesian",True,0.3333,3,1,0.3412,0.8694,0.02304
eval_v2_0230,alignment_concepts,causal,3,0.5,dpo_5ep,"Goodhart's Law states that an indicator of quality will eventually break down when optimization pressure increases: as you select for higher scores, the model finds ways to maximize the reward metric without improving actual quality. In RLHF, this manifests as: (1) Overfitting to the reward model — ",False,0.6667,3,2,0.3501,0.8595,0.010391
eval_v2_0231,alignment_concepts,causal,3,0.5,dpo_5ep,"Ignoring Goodhart's Law during RLHF training can lead to several negative consequences: (1) Loss of general knowledge — as the model optimizes for the reward signal, it may abandon its general knowledge to maximize the current prompt response. (2) Overfitting to the reward model — the model learns t",True,0.6667,3,2,0.383,0.8471,0.017405
eval_v2_0232,alignment_concepts,causal,3,0.5,dpo_5ep,"The reference model is the pre-trained LLM used as a quality proxy during DPO training. It generates responses that the chosen model should match or improve upon. Roles: (1) Alignment anchor — the model learns to follow the reference's output format, tone, and style. (2) Quality benchmark — the mode",True,0.6667,3,2,0.3639,0.856,0.042758
eval_v2_0233,alignment_concepts,causal,3,0.5,dpo_5ep,Reference model choice influences DPO through the preference alignment mechanism. A strong reference model: (1) Provides better examples for the model to learn from — the model learns from a good anchor. (2) Helps DPO find better responses — the model is rewarded for improving relative to a good bas,True,0.3333,3,1,0.5111,0.7984,0.065361
eval_v2_0234,alignment_concepts,comparison,2,0.5,dpo_5ep,"Reward hacking (RHack) and reward shaping are related but distinct concepts in RL/HRL for LLM alignment. Reward shaping adds explicit rewards to guide the model towards desired behaviors without changing the objective — it modifies the environment reward function. In DPO, the reward model itself is ",True,0.6667,3,2,0.5894,0.7801,0.028525
eval_v2_0235,alignment_concepts,comparison,2,0.5,dpo_5ep,Reward hacking and specification gaming are related but distinct concepts in alignment research. Reward hacking occurs when an agent exploits the reward function's structure to receive high reward without actually satisfying the intended goals. Examples: generating repetitive text to maximize token ,True,0.6667,3,2,0.4378,0.8236,0.059149
eval_v2_0236,alignment_concepts,numerical,2,0.5,dpo_5ep,"The sample efficiency ratio for SFT is often measured as the number of trainable parameters divided by the number of training examples (parameters/examples). For Llama-2 SFT, this ratio is reported to be 1-3. This means that with 8B parameters, you would need 2-8 million examples for effective fine-",True,1.0,3,3,0.5086,0.7802,0.056959
eval_v2_0237,alignment_concepts,numerical,2,0.5,dpo_5ep,"The effective sample size (ESS) depends on the dataset size and the number of unique tokens per example. For a 7B model, a rule of thumb is: ESS = 1e6 / (unique tokens per example). For instruction tuning, examples with 100-200 tokens are common, yielding ESS around 5-10k. For DPO, examples are typi",True,0.3333,3,1,0.4439,0.8237,0.009098
eval_v2_0238,alignment_concepts,comparison,2,0.5,dpo_5ep,"The Bradley-Terry model assumes that the probability of preferring option A over B is proportional to the strength of A minus the strength of B (P(A > B) = σ(β*A - β*B)), where β is a scalar parameter and σ is the sigmoid function. This implies that the model learns a single latent strength dimensio",True,0.6667,3,2,0.2744,0.8912,0.028421
eval_v2_0239,alignment_concepts,comparison,2,0.5,dpo_5ep,"The Bradley-Terry model assumes that the probability of preferring item A over item B is proportional to the odds of winning (e.g., P(A > B) = exp(β * x_A) / (exp(β * x_A) + exp(β * x_B))). The Thurstone model (specifically, the Luce choice model) assumes that the probability of preferring item A ov",True,1.0,3,3,0.2979,0.876,0.031183
eval_v2_0240,alignment_concepts,numerical,2,0.5,dpo_5ep,"Beta typically ranges from 1 to 100, with common values being 4, 16, or 64. A lower beta (1-4) encourages more exploration, increasing the chance of finding better policies but risking instability. Higher beta (16-100) reduces exploration, stabilizing the training process but risking suboptimal poli",True,0.6667,3,2,0.3624,0.8542,0.052615
eval_v2_0241,alignment_concepts,numerical,2,0.5,dpo_5ep,"0.1 (alpha=0.1) is a commonly used beta value in DPO. It strikes a balance between encouraging desirable behavior while limiting catastrophic failures. For LoRA DPO, alpha=0.1 is the standard choice because it directly controls the magnitude of the LoRA adapters. Lower alpha (e.g., 0.05) reduces the",True,0.6667,3,2,0.4509,0.826,0.025573
eval_v2_0242,alignment_concepts,mechanism,2,0.5,dpo_5ep,"Beta (β) controls the confidence of the preference model in the implicit margin calibration. When β=0 (standard DPO), the preference model outputs must be strongly confident (far from 0.5) for a preference to be accepted. When β>0, the model is allowed to be less confident and still generate a prefe",True,0.3333,3,1,0.4256,0.8328,0.052295
eval_v2_0243,alignment_concepts,mechanism,2,0.5,dpo_5ep,"Beta (beta=0.01) is a regularization parameter that controls the magnitude of reward adjustments. Without it, the policy can make extreme preference pairs indistinguishable (e.g., 1000x vs 1000.1x). When beta is high, the model is less aggressive in making decisions. When it's low or zero, the model",False,0.0,3,0,0.4819,0.8191,0.028505
eval_v2_0244,alignment_concepts,numerical,2,0.5,dpo_5ep,"The implicit reward scaling factor in DPO (gamma) typically ranges from 1 to 100. A value of 1 means no scaling (standard RLHF), 10-50 is common for many DPO implementations, and 100 or more for very large preference margins. Higher gamma amplifies the reward signal but risks instability or reward h",True,1.0,3,3,0.449,0.8183,0.048911
eval_v2_0245,alignment_concepts,numerical,2,0.5,dpo_5ep,"The maximum number of implicit reward signals depends on the model architecture and the specific DPO implementation. For most LLMs, it's capped at 4-8 signals due to the need for distinct learned reward heads. Some research models have experimented with more, but practical limits are typically 4-8. ",False,1.0,3,3,0.4786,0.8111,0.031884
eval_v2_0246,alignment_concepts,mechanism,2,0.5,dpo_5ep,"In DPO's implicit approach, the reward model is replaced by the PPO/GAIL loss itself. The policy is trained to maximize log-likelihood of the reference responses under the learned reward model (during RLHF). But in DPO, you don't train a separate RM. Instead, you use the frozen RM to compute log-pro",True,0.6667,3,2,0.4818,0.8132,0.027272
eval_v2_0247,alignment_concepts,mechanism,2,0.5,dpo_5ep,"Implicit reward assumes the reference model already has a well-aligned reward function. DPO uses the reference model to compute log-probs on chosen/rejected responses, implicitly learning a preference-based reward. In a well-implemented SFT pipeline, the reference model has already learned to assign",False,0.6667,3,2,0.4737,0.8145,0.032501
eval_v2_0248,alignment_concepts,comparison,2,0.5,dpo_5ep,"SFT (Supervised Fine-Tuning) is the standard LLM training step: you provide the model with a large dataset of instruction-response pairs, where the model generates responses given prompts. The model learns to follow instructions and generate helpful outputs. DPO (Direct Preference Optimization) is a",True,0.6667,3,2,0.3732,0.856,0.056683
eval_v2_0249,alignment_concepts,comparison,2,0.5,dpo_5ep,"SFT is a necessary precursor to DPO because DPO requires a well-aligned base model. In the training pipeline, SFT precedes DPO: (1) Pretraining — LoRA or full fine-tuning on the SFT dataset. (2) SFT — fine-tuning on the instruction data to align the model. (3) DPO — fine-tuning on preference pairs w",True,0.6667,3,2,0.3816,0.8522,0.103756
eval_v2_0250,alignment_concepts,comparison,2,0.5,dpo_5ep,KL penalty constrains the policy from deviating too far from the reference model during optimization. It prevents the model from becoming overly aggressive or aberrant. Reward signal aligns the policy with a human preference model by maximizing average reward per response. The KL penalty prevents th,True,0.6667,3,2,0.4046,0.8407,0.04418
eval_v2_0251,alignment_concepts,comparison,2,0.5,dpo_5ep,"KL penalty (KLP) and entropy bonus (EB) serve opposite objectives: KLP constrains the policy to stay close to the reference model (prevent divergence), while EB encourages exploration and randomness. In RLHF, KLP is applied during policy optimization (PPO) with a penalty term that increases log-like",True,1.0,3,3,0.5163,0.7892,0.016539
eval_v2_0252,alignment_concepts,comparison,2,0.5,dpo_5ep,SFT overfitting: the model memorizes training data and generalizes poorly to unseen examples. Causes: (1) Too many epochs — the model learns training noise instead of general patterns. (2) Small dataset — insufficient examples for regularization. (3) High learning rate — aggressive updates capture n,True,0.3333,3,1,0.3458,0.8666,0.011891
eval_v2_0253,alignment_concepts,comparison,2,0.5,dpo_5ep,Overfitting in SFT has unique consequences: (1) The model memorizes training data rather than generalizing instructions. (2) It learns to generate responses that match training examples verbatim. (3) Overfitting can lead to hallucinations — the model confidently generates incorrect answers that were,True,0.6667,3,2,0.4433,0.8287,0.038214
eval_v2_0254,alignment_concepts,mechanism,2,0.5,dpo_5ep,"Epoch sensitivity is the number of full passes over the training data. In SFT, it's often lower than full fine-tuning epochs. Key observations: (1) Fewer epochs (2-4) can reduce overfitting in small datasets (100k-500k examples). (2) Lower epochs maintain more of the pre-trained knowledge and genera",True,1.0,3,3,0.4653,0.8226,0.019032
eval_v2_0255,alignment_concepts,mechanism,2,0.5,dpo_5ep,"Epoch sensitivity matters because SFT often converges faster than full fine-tuning. Reasons: (1) SFT typically trains fewer epochs (2-5) than full FT (5-20), so the model may reach peak quality before you see the full benefit of adaptation. (2) The learning curve can be steep, then flat, then negati",True,0.3333,3,1,0.3983,0.8444,0.008863
eval_v2_0256,alignment_concepts,numerical,2,0.5,dpo_5ep,"The number of human preference comparisons (pairwise comparisons) can vary depending on the specific implementation and the quality of the DPO signal. Typical ranges are: 100k to 500k for small-scale fine-tuning, 1M to 5M for medium-scale, and up to 10M or more for large-scale DPO. The quality of th",True,0.3333,3,1,0.4137,0.8489,0.009472
eval_v2_0257,alignment_concepts,numerical,2,0.5,dpo_5ep,"For each user prompt, 1-5 reward feedback signals are generated. The standard DPO/RLHF procedure: (1) Generate responses from the model. (2) Have humans rate them (1-5 scale). (3) Compute reward from the ratings. (4) Train one round of RL on those rewards. This creates 1 reward signal per prompt. So",True,0.6667,3,2,0.5048,0.8031,0.034859
eval_v2_0258,alignment_concepts,mechanism,2,0.5,dpo_5ep,"RLHF trains a reward model to score responses, then uses PPO to optimize the policy (model) to maximize expected reward. The reward model is trained on pairwise human comparisons (preferred vs non-preferred) of model responses. Key alignment benefits: (1) Value alignment through human preference dat",True,0.3333,3,1,0.4311,0.8295,0.090042
eval_v2_0259,alignment_concepts,mechanism,2,0.5,dpo_5ep,"Preference data is essential in RLHF because it teaches the model to compare responses and choose better ones. In a generation pipeline, without preference data, the model learns to generate good-sounding text but may not prioritize helpfulness. With preference data, the model learns to optimize for",True,0.3333,3,1,0.4376,0.8275,0.06446
eval_v2_0260,alignment_concepts,comparison,2,0.5,dpo_5ep,"DPO typically uses a lower learning rate than SFT/RLHF. Common ranges: 1e-5 to 5e-6 for DPO, compared to 1e-4 to 5e-4 for SFT. The reasoning: DPO is a local optimization step that adjusts a single model head rather than training the full model from scratch. It needs more careful gradient control to ",False,0.0,3,0,0.4215,0.8318,0.02622
eval_v2_0261,alignment_concepts,comparison,2,0.5,dpo_5ep,"DPO's fixed learning rate (usually 1e-4 to 5e-4) can be beneficial for several reasons: (1) Stabilizes the objective function — adaptive methods (Cosine, AdamW) can cause the objective to oscillate or converge slowly due to the implicit regularization they apply. Fixed LR avoids this. (2) Easier to ",False,0.0,3,0,0.4329,0.8242,0.028692
eval_v2_0262,alignment_concepts,comparison,2,0.5,dpo_5ep,"Reward accuracy measures how often the model chooses the correct response given a preference pair (R1 > R2). It's a proxy for alignment: if the model consistently prefers good responses over bad ones, it demonstrates reward capability. Factuality (also called truthfulness or correctness) measures ho",False,1.0,3,3,0.4271,0.8389,0.033797
eval_v2_0263,alignment_concepts,comparison,2,0.5,dpo_5ep,"Reward accuracy (RA) measures how often the model chooses the correct response given a chosen prompt and reference response. It's about alignment with the reward model. Implications: (1) RA > 0.9 means the model learned the reward model's preferences, but it doesn't guarantee truthfulness. (2) RA = ",True,1.0,3,3,0.392,0.8495,0.019152
eval_v2_0264,alignment_concepts,mechanism,2,0.5,dpo_5ep,"DPO uses the preference model to compute log-probability ratios (log-ratios) for each pair: log-ratio = log(pi(theta)(chosen_response) / pi(theta)(rejected_response). Samples with positive log-ratios (chosen > rejected) are selected, those with negative log-ratopes are rejected. The threshold is typ",True,0.6667,3,2,0.4451,0.8214,0.037754
eval_v2_0265,alignment_concepts,mechanism,2,0.5,dpo_5ep,"The distinction matters because the chosen and rejected pairs have different loss profiles. Chosen samples have already been selected by the model, so the DPO loss focuses on making them even more confident and less likely to be rejected. The model should increase the log-probability of chosen sampl",True,0.6667,3,2,0.3682,0.8573,0.059088
eval_v2_0266,alignment_concepts,numerical,2,0.5,dpo_5ep,"Two reward models are the standard configuration for RLHF. Having two reward models (RM1 and RM2) allows you to: (1) Use one for training (generates responses) and the other for evaluation (blind comparison), reducing overfitting to the reward model itself. (2) Periodically retrain RM2 on new data w",True,0.3333,3,1,0.4928,0.8039,0.015813
